cohort,case,implementation,phase,akv_busy_cycles,akv_command_count,akv_kv_external_bytes,akv_q_external_bytes,akv_replay_backpressure_cycles,akv_replay_bytes,akv_v2_bank_conflict_cycles,akv_v2_column_load,akv_v2_column_panel,akv_v2_full,akv_v2_k_view_bank_cycles,akv_v2_logical_column,akv_v2_refill,akv_v2_rejected,akv_v2_row_load,alu_exec_active_cycles,alu_exec_lane_fires,alu_result_active_bytes,alu_result_lane_fires,ara_elf_sha256,axi_ar_bytes,axi_ar_count,axi_ar_stall_cycles,axi_aw_bytes,axi_aw_count,axi_aw_stall_cycles,axi_b_count,axi_r_beat_count,axi_r_bus_bytes,axi_r_stall_cycles,axi_w_beat_count,axi_w_stall_cycles,axi_w_useful_bytes,backend_busy_cycles,bitwise_count,capture_manifest_sha256,capture_root,compute_active_cycles,compute_lane_slot_fires,compute_unit_lane_fires,cycles,effective_kv,fp_arith_count,fp_exec_lane_fires,fp_reduction_active_cycles,fp_reduction_count,hazard_block_cycles,inflight_occ_max,inflight_occ_sum,int_alu_count,int_div_exec_lane_fires,int_mac_count,int_mac_element_capacity,int_mac_element_count,int_mac_element_count_ew16,int_mac_element_count_ew32,int_mac_element_count_ew64,int_mac_element_count_ew8,int_mac_exec_lane_fires,int_mac_exec_lane_fires_ew16,int_mac_exec_lane_fires_ew32,int_mac_exec_lane_fires_ew64,int_mac_exec_lane_fires_ew8,int_mul_count,int_mul_exec_lane_fires,int_reduction_count,int_widen_mac_count,int_widen_mul_count,kernel_cycles,lane_active_cycles,lane_alu_operand_fires,lane_desync_block_cycles,lane_inflight_slot_cycles,lane_mfpu_operand_fires,load_count,load_indexed_count,load_strided_count,load_unit_count,mask_block_cycles,mask_count,masked_mem_count,mfpu_exec_active_cycles,mfpu_exec_lane_fires,mfpu_result_active_bytes,mfpu_result_lane_fires,mismatches,narrow_count,no_vid_block_cycles,nr_lanes,operand_block_cycles,other_count,permute_count,queue_full_cycles,queue_occ_max,queue_occ_sum,queue_resource_block_cycles,read_outstanding_max,read_outstanding_occ_sum,req_blocked_cycles,req_fire_count,req_valid_cycles,retired_inst_count,retired_scalar_inst_count,retired_vector_inst_count,run_dir,scalar_move_count,scalar_result_wait_cycles,shift_count,simv,simv_sha256,slide_block_cycles,source_commit,source_dirty,spike_elf_sha256,status,store_count,store_indexed_count,store_strided_count,store_unit_count,unit_load_span_bytes,unit_store_span_bytes,vector_element_count
qbs_akv_portability_stage2_20260907_r3,qwen_kv16,akv_v2_portable,total,3889,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,02ddd6cc349887ee0d4ea97a0e80bf4e23e5717b742aea6ffec943124f954f08,44992,182,0,18944,82,0,82,2812,44992,0,1184,6,18944,22422,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,6160,24412,24412,36385,16,1958,23188,852,24,2429,5,48286,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36348,15867,704,0,63252,42832,98,0,0,98,0,12,0,5836,23188,177680,22216,0,0,0,4,875,346,80,4965,5,55192,2499,4,4478,9480,2670,12150,11927,9135,2792,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_094730,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,af62e411752c8ef7346797b4d0ae9174a3e83f4fabb574089c34b375a18c27e4,PASS,80,0,0,80,37696,20992,112852
qbs_akv_portability_stage2_20260907_r3,qwen_kv16,akv_v2_portable,q_convert,3889,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,02ddd6cc349887ee0d4ea97a0e80bf4e23e5717b742aea6ffec943124f954f08,6144,14,0,3072,12,0,12,384,6144,0,192,0,3072,774,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,192,768,768,2835,16,12,768,0,0,0,3,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36348,512,0,0,2048,768,12,0,0,12,0,0,0,192,768,3072,384,0,0,0,4,0,0,0,0,3,1720,0,2,462,416,36,452,822,774,48,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_094730,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,af62e411752c8ef7346797b4d0ae9174a3e83f4fabb574089c34b375a18c27e4,PASS,12,0,0,12,6144,3072,4608
qbs_akv_portability_stage2_20260907_r3,qwen_kv16,akv_v2_portable,online_kv,3889,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,02ddd6cc349887ee0d4ea97a0e80bf4e23e5717b742aea6ffec943124f954f08,38848,168,0,15872,70,0,70,2428,38848,0,992,6,15872,21648,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,5968,23644,23644,30667,16,1946,22420,852,24,2429,5,46566,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36348,15355,704,0,61204,42064,86,0,0,86,0,12,0,5644,22420,174608,21832,0,0,0,4,875,346,80,4965,5,53472,2499,4,4016,9064,2634,11698,9613,6869,2744,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_094730,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,af62e411752c8ef7346797b4d0ae9174a3e83f4fabb574089c34b375a18c27e4,PASS,68,0,0,68,31552,17920,108244
qbs_akv_portability_stage2_20260907_r3,qwen_kv16,akv_v2_portable,output_norm,3889,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,02ddd6cc349887ee0d4ea97a0e80bf4e23e5717b742aea6ffec943124f954f08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_094730,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,af62e411752c8ef7346797b4d0ae9174a3e83f4fabb574089c34b375a18c27e4,PASS,0,0,0,0,0,0,0
qbs_akv_portability_stage2_20260907_r3,refact,akv_v2_portable,total,22432,2568,16384,4096,4096,131072,0,2048,0,4,4096,2048,0,0,512,728,2720,21632,2720,69ca5b1c3741a8dc9dc9a070d9836fb79da039e0155311e77b6495fdca7d4b38,63872,402,0,28672,210,0,210,3992,63872,0,1792,0,28672,72244,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,9120,35872,35872,143254,16,3108,33152,2240,64,960,4,92606,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143217,47589,1856,0,189684,60704,228,0,0,228,0,32,0,8392,33152,248448,31072,0,0,0,4,0,2708,250,1272,4,123573,0,2,5808,36911,6790,43701,60891,53715,7176,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_095135,128,256,32,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,de687b5134f092333631d7cc529f8bed01d0b1edab5bd6f64a8ebbda30d3c520,PASS,208,0,0,208,67712,32768,312456
qbs_akv_portability_stage2_20260907_r3,refact,akv_v2_portable,q_convert,22432,2568,16384,4096,4096,131072,0,2048,0,4,4096,2048,0,0,512,0,0,0,0,69ca5b1c3741a8dc9dc9a070d9836fb79da039e0155311e77b6495fdca7d4b38,8192,34,0,4096,32,0,32,512,8192,0,256,0,4096,1442,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,256,1024,1024,5285,16,32,1024,0,0,0,3,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143217,860,0,0,3440,1024,32,0,0,32,0,0,0,256,1024,4096,512,0,0,0,4,0,0,0,0,3,2872,0,2,670,604,96,700,1832,1704,128,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_095135,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,de687b5134f092333631d7cc529f8bed01d0b1edab5bd6f64a8ebbda30d3c520,PASS,32,0,0,32,8192,4096,6144
qbs_akv_portability_stage2_20260907_r3,refact,akv_v2_portable,online_kv,22432,2568,16384,4096,4096,131072,0,2048,0,4,4096,2048,0,0,512,728,2720,21632,2720,69ca5b1c3741a8dc9dc9a070d9836fb79da039e0155311e77b6495fdca7d4b38,55680,368,0,24576,178,0,178,3480,55680,0,1536,0,24576,70802,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,8864,34848,34848,135081,16,3076,32128,2240,64,960,4,89734,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143217,46729,1856,0,186244,59680,196,0,0,196,0,32,0,8136,32128,244352,30560,0,0,0,4,0,2708,250,1272,4,120701,0,2,5138,36307,6694,43001,57571,50523,7048,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_095135,128,256,32,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,de687b5134f092333631d7cc529f8bed01d0b1edab5bd6f64a8ebbda30d3c520,PASS,176,0,0,176,59520,28672,306312
qbs_akv_portability_stage2_20260907_r3,refact,akv_v2_portable,output_norm,22432,2568,16384,4096,4096,131072,0,2048,0,4,4096,2048,0,0,512,0,0,0,0,69ca5b1c3741a8dc9dc9a070d9836fb79da039e0155311e77b6495fdca7d4b38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_095135,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,de687b5134f092333631d7cc529f8bed01d0b1edab5bd6f64a8ebbda30d3c520,PASS,0,0,0,0,0,0,0
qbs_akv_portability_stage2_20260907_r3,refact,rvv,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,1056,6400,1056,5a7af6cbf29e683d827acc682b3bea03c8971d33dc289d05a40a47ce6ed265aa,562304,3915,1,107904,844,0,844,35144,562304,0,6744,0,107904,141215,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,17068,56496,56496,291508,16,1833,55440,24576,512,6656,4,198750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291471,60453,0,0,234132,98448,3337,0,0,3337,0,0,0,16420,55440,310400,39056,0,0,0,4,0,33,1600,7168,4,243809,0,3,54513,69908,9149,79057,109513,99584,9929,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/rvv/decode_attention_core_rvv_kv16_20260907_095135,1024,2048,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,2e7b88c780d3ab91a4db85351290ae07c4e00eeda7efa0a055243d0b81129b7f,PASS,810,0,0,810,824448,108160,651264
qbs_akv_portability_stage2_20260907_r3,refact,rvv,q_convert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,512,4096,512,5a7af6cbf29e683d827acc682b3bea03c8971d33dc289d05a40a47ce6ed265aa,8192,34,0,8192,96,0,96,512,8192,0,512,0,8192,2441,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,384,1536,1536,4540,16,32,1024,0,0,0,3,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291471,1084,0,0,4336,1024,32,0,0,32,0,0,0,256,1024,4096,512,0,0,0,4,0,32,32,0,3,3967,0,2,670,700,192,892,1184,960,224,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/rvv/decode_attention_core_rvv_kv16_20260907_095135,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,2e7b88c780d3ab91a4db85351290ae07c4e00eeda7efa0a055243d0b81129b7f,PASS,64,0,0,64,8192,8192,12288
qbs_akv_portability_stage2_20260907_r3,refact,rvv,online_kv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,2048,512,5a7af6cbf29e683d827acc682b3bea03c8971d33dc289d05a40a47ce6ed265aa,550016,3849,1,91264,713,0,713,34376,550016,0,5704,0,91264,136156,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,16164,52880,52880,274529,16,1737,52368,24576,512,6656,4,191100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291471,58461,0,0,226164,95376,3273,0,0,3273,0,0,0,15652,52368,289920,36496,0,0,0,4,0,0,1536,7168,4,236159,0,3,53459,69007,8795,77802,103436,93928,9508,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/rvv/decode_attention_core_rvv_kv16_20260907_095135,1024,2048,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,2e7b88c780d3ab91a4db85351290ae07c4e00eeda7efa0a055243d0b81129b7f,PASS,713,0,0,713,812160,91264,629440
qbs_akv_portability_stage2_20260907_r3,refact,rvv,output_norm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5a7af6cbf29e683d827acc682b3bea03c8971d33dc289d05a40a47ce6ed265aa,4096,32,0,8192,34,0,34,256,4096,0,512,0,8192,2584,0,ec5db5992524c7ad26ea1b818348d8ac371adc5698232d0d87910a6e57b29e4e,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/captures/refact_1p6b_q4km,512,2048,2048,11194,16,64,2048,0,0,0,3,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291471,896,0,0,3584,2048,32,0,0,32,0,0,0,512,2048,16384,2048,0,0,0,4,0,0,32,0,3,3640,0,1,384,194,160,354,4570,4377,193,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/refact/rvv/decode_attention_core_rvv_kv16_20260907_095135,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,2e7b88c780d3ab91a4db85351290ae07c4e00eeda7efa0a055243d0b81129b7f,PASS,32,0,0,32,4096,8192,9216
